id,budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genres_all,genres_major,production_companies_major,production_countries_major,spoken_languages_major
1857,6000000,The Transformers: The Movie,6.759181,31632,5849647,84,Released,The Transformers: The Movie,7.1,134,Animation,Animation,De Laurentiis Entertainment Group (DEG),United States of America,English
10673,15000000,Wall Street,11.672701,32121,43848069,126,Released,Wall Street,7,557,Crime; Drama,Crime,Twentieth Century Fox Film Corporation,United States of America,English
2604,14000000,Born on the Fourth of July,13.617646,32862,161001698,145,Released,Born on the Fourth of July,6.7,403,Drama; War,Drama,Universal Pictures,United States of America,English
10132,4000000,Talk Radio,6.865513,32498,3468572,110,Released,Talk Radio,6.7,46,Drama,Drama,Cineplex-Odeon Films,Canada,English
11064,20000000,Brewster's Millions,6.526379,31189,45833132,97,Released,Brewster's Millions,6.5,144,Comedy,Comedy,Universal Pictures,United States of America,English
107,10000000,Snatch,14.014025,36770,83557872,103,Released,Snatch,7.7,2953,Thriller; Crime,Thriller,Columbia Pictures Corporation,United Kingdom,English
40820,15000000,Punchline,5.764399,32423,21032267,123,Released,Punchline,5.1,41,Comedy; Drama,Comedy,Columbia Pictures,United States of America,English
37716,0,Mr Accident,0.881467,36609,0,89,Released,Mr Accident,5.3,2,Comedy; Foreign,Comedy,,,
392,25000000,Chocolat,8.9256,36874,152500343,121,Released,Chocolat,6.8,979,Comedy; Drama; Romance,Comedy,Miramax Films,United Kingdom,English
8859,13000000,"Dude, Whereâ€™s My Car?",10.890236,36875,73180723,83,Released,"Dude, Whereâ€™s My Car?",5.3,523,Comedy,Comedy,Twentieth Century Fox Film Corporation,United States of America,English
11688,100000000,The Emperor's New Groove,12.297375,36869,169327687,78,Released,The Emperor's New Groove,7.2,1544,Adventure; Animation; Comedy; Family; Fantasy,Adventure,Walt Disney Pictures,United States of America,English
12509,6,Pollock,11.179864,36775,8,122,Released,Pollock,6.6,91,Drama; Romance,Drama,Fred Berner Films,United States of America,English
3981,70000000,What Women Want,9.963079,36875,374111707,127,Released,What Women Want,6.1,1021,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
711,43000000,Finding Forrester,10.536255,36881,80049764,136,Released,Finding Forrester,7,305,Drama,Drama,Fountainbridge Films,United States of America,English
2046,10000000,The Gift,7.886926,36882,12008642,111,Released,The Gift,6.4,288,Horror; Drama; Thriller; Mystery,Horror,Lakeshore Entertainment,United States of America,English
5001,0,Before Night Falls,3.933132,36772,8524534,134,Released,Before Night Falls,6.6,65,Drama,Drama,El Mar Pictures,United States of America,EspaÃ±ol
8358,90000000,Cast Away,21.296343,36882,429632142,143,Released,Cast Away,7.5,3304,Adventure; Drama,Adventure,DreamWorks SKG,United States of America,PÑƒÑÑÐºÐ¸Ð¹
5994,60000000,The Family Man,6.287072,36872,0,125,Released,The Family Man,6.5,530,Comedy; Drama; Romance; Fantasy,Comedy,Universal Pictures,United States of America,English
25520,10000000,The House of Mirth,2.492547,36792,5164404,140,Released,The House of Mirth,6.4,25,Drama; Romance,Drama,Granada Film Productions,United Kingdom,English
1493,45000000,Miss Congeniality,9.510762,36874,212000000,111,Released,Miss Congeniality,6.1,987,Comedy; Crime; Action,Comedy,Village Roadshow Pictures,United States of America,English
25660,0,ì¸ì •ì‚¬ì • ë³¼ ê²ƒ ì—†ë‹¤,1.375675,36161,0,112,Released,Nowhere to Hide,6.8,15,Action; Comedy; Crime,Action,Cinema Service,South Korea,í•œêµ­ì–´/ì¡°ì„ ë§
134,26000000,"O Brother, Where Art Thou?",12.434175,36768,71868327,106,Released,"O Brother, Where Art Thou?",7.3,1144,Action; Adventure; Comedy,Action,Universal Pictures,France,English
62677,0,Songcatcher,6.468495,36951,0,109,Released,Songcatcher,5.6,9,Drama; Music,Drama,Rigas Entertainment,United States of America,English
21991,0,State and Main,2.864682,36764,0,102,Released,State and Main,6.5,55,Comedy; Drama,Comedy,Fine Line Features,France,Italiano
10577,28000000,Dracula 2000,6.000716,36882,33000337,99,Released,Dracula 2000,4.6,150,Thriller; Horror,Thriller,Neo Art & Logic,United States of America,English
21355,57000000,All the Pretty Horses,7.345133,36871,0,117,Released,All the Pretty Horses,5.8,61,Drama; Romance; Western,Drama,Columbia Pictures,United States of America,English
29122,0,An Everlasting Piece,0.875246,36882,0,103,Released,An Everlasting Piece,6,1,Comedy; Crime,Comedy,Columbia Pictures,United States of America,English
11973,80000000,Thirteen Days,10.204559,36884,34566746,145,Released,Thirteen Days,6.9,192,Drama; Thriller,Drama,New Line Cinema,United States of America,English
1900,48000000,Traffic,8.338222,36887,207515725,147,Released,Traffic,6.9,573,Thriller; Drama; Crime,Thriller,USA Films,Germany,EspaÃ±ol
44853,0,The Claim,1.417827,36889,0,120,Released,The Claim,5.6,17,Drama; Romance; Western,Drama,Revolution Films,United Kingdom,English
10873,8000000,Shadow of the Vampire,12.691457,36661,8279017,92,Released,Shadow of the Vampire,6.6,149,Drama; Horror,Drama,Saturn Films,United States of America,English
26719,0,House of Games,5.524866,32061,2585639,102,Released,House of Games,7,83,Crime; Drama; Mystery; Thriller,Crime,Filmhaus,United States of America,English
31583,4000000,Kill Me Again,2.713132,32808,0,94,Released,Kill Me Again,5.7,21,Drama; Action; Thriller; Crime,Drama,Propaganda Films,United States of America,English
15739,50000000,Annie,8.997507,30120,57059003,127,Released,Annie,6.2,203,Comedy; Drama; Family; Music,Comedy,Columbia Pictures,United States of America,English
15413,10000000,Don't Tell Mom the Babysitter's Dead,5.402262,33396,25196249,105,Released,Don't Tell Mom the Babysitter's Dead,5.8,108,Comedy; Family,Comedy,Mercury,United States of America,English
2623,0,An Officer and a Gentleman,7.936216,30160,129795554,124,Released,An Officer and a Gentleman,6.8,219,Drama; Romance,Drama,Paramount Pictures,United States of America,English
11209,12000000,The Alamo,4.73816,22212,7900000,167,Released,The Alamo,6.5,63,Action; Adventure; Drama; History; Western,Action,United Artists,United States of America,ÄŒeskÃ½
13715,6500000,At Close Range,10.092348,31520,2347000,111,Released,At Close Range,6.7,67,Crime; Drama,Crime,Orion Pictures,United States of America,English
19108,0,Breaker! Breaker!,2.637637,28216,0,86,Released,Breaker! Breaker!,4.7,20,Action; Adventure; Crime; Thriller,Action,American International Pictures (AIP),United States of America,English
8043,0,Breakheart Pass,8.419469,27753,0,95,Released,Breakheart Pass,6.7,35,Thriller; Western; Mystery,Thriller,United Artists,United States of America,English
43258,0,Friendly Persuasion,1.45833,20784,0,137,Released,Friendly Persuasion,6.1,22,Drama; War; Western,Drama,Allied Artists,United States of America,English
10655,0,Gettysburg,6.588347,34250,25000000,254,Released,Gettysburg,6.6,91,War; Drama; History,War,TriStar Television,United States of America,English
75490,0,Imaginary Crimes,0.286402,34621,0,105,Released,Imaginary Crimes,3.7,3,Drama,Drama,Morgan Creek Productions,United States of America,English
42261,0,Rancho Deluxe,1.211911,27395,0,93,Released,Rancho Deluxe,5.5,7,Action; Comedy; Western,Action,Elliott Kastner Productions,United States of America,English
34794,0,The St  Francisville Experiment,0.932625,36631,0,79,Released,The St  Francisville Experiment,5.5,5,Horror; Thriller,Horror,,United States of America,English
9989,30000000,Antitrust,8.142166,36903,18195610,108,Released,Antitrust,5.8,156,Action; Crime; Drama,Action,Industry Entertainment,Canada,English
18828,0,Double Take,3.067916,36903,0,88,Released,Double Take,5.5,24,Adventure; Drama; Action; Comedy; Romance,Adventure,Touchstone Pictures,United States of America,English
9816,13000000,Save the Last Dance,4.794088,36903,91038276,112,Released,Save the Last Dance,6.3,359,Drama; Family; Romance; Music,Drama,MTV Films,United States of America,English
20637,1000000,Panic,7.554807,36861,779137,88,Released,Panic,6.8,27,Comedy; Crime; Drama,Comedy,,United States of America,English
5955,35000000,The Pledge,12.806634,36900,29400000,123,Released,The Pledge,6.6,221,Crime; Drama; Mystery; Thriller,Crime,Epsilon Motion Pictures,United States of America,English
125498,0,Kids World,0.683109,37232,0,93,Released,Kids World,4.3,3,,,,,English
77825,0,å¾µå©šå•“äº‹,0.447366,35867,0,96,Released,The Personals,7.5,2,Drama; Comedy; Romance; Foreign,Drama,,Taiwan,æ™®é€šè¯
220976,0,The Amati Girls,0.339692,36900,0,91,Released,The Amati Girls,0,0,Drama,Drama,Persistent Entertainment,United States of America,English
66599,0,Love Field,8.107503,33949,0,102,Released,Love Field,5.4,16,Drama; Romance,Drama,Orion Pictures,United States of America,English
17474,0,The Man in the Moon,8.799169,33511,2853801,99,Released,The Man in the Moon,7.1,56,Drama; Family; Romance,Drama,Metro-Goldwyn-Mayer (MGM),United States of America,English
11191,0,Mystic Pizza,6.854978,32429,0,104,Released,Mystic Pizza,6,127,Comedy; Drama; Romance,Comedy,Night Light Films,United States of America,English
2613,0,Prelude to a Kiss,4.582718,33795,22697691,105,Released,Prelude to a Kiss,5.4,31,Drama; Comedy; Romance,Drama,Twentieth Century Fox Film Corporation,United States of America,Nederlands
22021,500000,Coffy,3.029275,26828,0,91,Released,Coffy,7.2,58,Thriller; Action; Adventure; Drama; Crime,Thriller,American International Pictures (AIP),United States of America,English
22048,500000,Foxy Brown,8.094683,27124,0,94,Released,Foxy Brown,6.4,51,Thriller; Action; Crime,Thriller,American International Pictures (AIP),United States of America,English
17006,0,I'm Gonna Git You Sucka,3.71926,32457,0,88,Released,I'm Gonna Git You Sucka,6.2,62,Action; Comedy,Action,United Artists,United States of America,English
26333,0,Untamed Heart,3.704567,34012,18899204,102,Released,Untamed Heart,6.5,49,Comedy; Drama; Romance,Comedy,Metro-Goldwyn-Mayer (MGM),United States of America,English
16723,11000000,Sugar & Spice,7.715908,36915,13276953,81,Released,Sugar & Spice,5.7,60,Crime; Comedy,Crime,New Line Cinema,United States of America,English
2018,35000000,The Wedding Planner,8.056016,36917,94728529,103,Released,The Wedding Planner,5.4,433,Comedy,Comedy,Columbia Pictures Corporation,United States of America,English
31768,0,Amy,3.099788,35685,0,104,Released,Amy,6.9,7,Comedy; Drama,Comedy,,Australia,English
287991,0,Dog Run,0.001648,36985,0,0,Released,Dog Run,0,0,,,,,
47595,0,TrolÃ¶sa,0.887037,36784,0,142,Released,Faithless,6.4,7,Drama; Romance,Drama,Sveriges Television (SVT),Finland,FranÃ§ais
18856,0,The Invisible Circus,4.18281,36945,0,93,Released,The Invisible Circus,5.1,14,Drama,Drama,Fine Line Features,United States of America,English
10499,0,Die Stille nach dem Schuss,1.428565,36783,0,102,Released,The Legend of Rita,5.4,6,Drama; Foreign,Drama,,Germany,Deutsch
37949,0,Le chÃ¢teau des singes,0.281748,36313,0,80,Released,A Monkey's Tale,6.3,7,Adventure; Animation; Family,Adventure,Les Films du Triangle,Hungary,English
83500,0,Two Ninas,0.071497,36861,0,88,Released,Two Ninas,7,1,Comedy; Romance,Comedy,,,
47943,0,"Harry, un ami qui vous veut du bien",2.042116,36753,3818452,117,Released,"Harry, He's Here To Help",6.7,47,Comedy,Comedy,Diaphana Films,France,FranÃ§ais
74340,0,Amazing Grace and Chuck,0.382554,31919,0,114,Released,Amazing Grace and Chuck,6.3,5,Drama,Drama,TriStar Pictures,United States of America,English
5709,0,Amazon Women on the Moon,2.646976,32038,0,85,Released,Amazon Women on the Moon,6,37,Comedy; Science Fiction,Comedy,Universal Pictures,United States of America,English
11215,0,Baby Boom,6.032248,32037,0,110,Released,Baby Boom,6,70,Comedy; Romance; Family,Comedy,United Artists,United States of America,English
26477,0,Back to the Beach,1.430702,31996,0,92,Released,Back to the Beach,5.9,15,Comedy; Music,Comedy,Paramount Pictures,United States of America,English
10937,3000000,Barfly,15.170192,32022,3221568,100,Released,Barfly,7.3,80,Comedy; Drama; Romance,Comedy,Zoetrope Studios,United States of America,English
4639,0,Best Seller,2.173823,32045,4278150,95,Released,Best Seller,6.3,26,Action; Crime; Drama; Thriller,Action,Orion Pictures,United States of America,English
96,20000000,Beverly Hills Cop II,9.200336,31915,299965036,100,Released,Beverly Hills Cop II,6.1,627,Action; Comedy; Crime,Action,Paramount Pictures,United States of America,English
90,15000000,Beverly Hills Cop,8.503483,31015,316360478,105,Released,Beverly Hills Cop,6.8,985,Action; Comedy; Crime,Action,Paramount Pictures,United States of America,English
11028,0,The Big Easy,13.343046,31743,0,102,Released,The Big Easy,6.2,52,Drama; Action; Crime; Mystery,Drama,Kings Road Entertainment,United States of America,English
57240,0,Big Shots,0.306709,32052,0,94,Released,Big Shots,7,3,Action; Adventure; Comedy,Action,,,
67307,0,The Big Town,4.23544,32045,1700000,109,Released,The Big Town,5.9,9,Drama; Romance,Drama,Columbia Pictures Corporation,United States of America,English
19324,0,Born in East L.A.,2.118964,32010,0,85,Released,Born in East L.A.,5.9,32,Comedy,Comedy,,United States of America,English
19933,2000000,The Brave Little Toaster,6.649391,31967,0,90,Released,The Brave Little Toaster,6.8,94,Fantasy; Adventure; Animation; Comedy; Family; Music,Fantasy,The Kushner-Locke Company,United States of America,Nederlands
12919,1800000,Can't Buy Me Love,9.104462,32003,31623833,94,Released,Can't Buy Me Love,6.7,167,Drama; Comedy; Romance; Family,Drama,Apollo Pictures,United States of America,English
15785,10000000,Cherry 2000,2.849779,32093,14000,99,Released,Cherry 2000,6,67,Science Fiction,Science Fiction,Orion Pictures,United States of America,English
31701,2,Cop,2.478231,32143,0,110,Released,Cop,6.6,18,Crime; Drama; Mystery; Thriller,Crime,Atlantic Entertainment Group,United States of America,English
31563,14000000,Critical Condition,2.451513,31793,0,100,Released,Critical Condition,6.2,17,Comedy,Comedy,Paramount Pictures,United States of America,English
12506,0,Cry Freedom,3.519881,32086,0,157,Released,Cry Freedom,7,52,Drama,Drama,Universal Pictures,United Kingdom,English
89992,0,Chu nu jiang,0.003013,31778,0,85,Released,Curse,3,1,Horror,Horror,P.T. Insantra Film,Hong Kong,å¹¿å·žè¯ / å»£å·žè©±
70199,0,Dead of Winter,0.096403,31814,2413427,100,Released,Dead of Winter,6.4,20,Horror; Thriller; Crime; Mystery,Horror,Metro-Goldwyn-Mayer (MGM),United States of America,English
39507,0,The Dead,1.543035,32023,0,83,Released,The Dead,6.5,34,Drama,Drama,Zenith Entertainment,Ireland,English
62185,0,Death Before Dishonor,0.000603,31828,0,91,Released,Death Before Dishonor,5,2,Drama; Action,Drama,Balcor Film Investors,United States of America,English
24826,0,Disorderlies,1.416498,31972,10348437,86,Released,Disorderlies,4.4,12,Comedy,Comedy,Warner Bros.,United States of America,English
30994,0,Dogs in Space,0.256896,31764,0,103,Released,Dogs in Space,5.9,6,Music; Drama,Music,Ghost Pictures,Australia,English
17159,0,Eddie Murphy Raw,11.266569,32106,50504655,90,Released,Eddie Murphy Raw,7.4,106,Comedy,Comedy,Eddie Murphy Productions,United States of America,English
10110,35000000,Empire of the Sun,10.220906,32120,22238696,153,Released,Empire of the Sun,7.3,491,Drama; History; War,Drama,Amblin Entertainment,United States of America,English
18935,3000000,Ernest Goes to Camp,5.712291,31919,23509382,92,Released,Ernest Goes to Camp,5.5,40,Comedy; Family,Comedy,Touchstone Pictures,United States of America,English
764,350000,The Evil Dead,10.421679,29874,29400000,85,Released,The Evil Dead,7.3,913,Horror,Horror,Renaissance Pictures,United States of America,English
20287,0,Extreme Prejudice,6.407061,31891,0,101,Released,Extreme Prejudice,5.7,20,Action; Crime; Drama; Thriller; Western,Action,TriStar Pictures,United States of America,English
26964,0,Family Viewing,1.131486,32052,0,86,Released,Family Viewing,5.7,6,Drama,Drama,Ego Film Arts,Canada,English
71881,0,Five Corners,5.939428,32031,0,90,Released,Five Corners,5.5,15,Drama,Drama,Cineplex-Odeon Films,United Kingdom,English
15658,0,Flowers in the Attic,2.967729,32101,0,93,Released,Flowers in the Attic,6.4,60,Drama; Horror; Mystery; Thriller,Drama,Fries Entertainment Films,United States of America,English
4918,0,The Fourth Protocol,3.246823,32017,0,119,Released,The Fourth Protocol,6.1,49,Action; Drama; Thriller,Action,The Rank Organisation,United Kingdom,English
28368,0,Gardens of Stone,2.787833,31902,5262047,111,Released,Gardens of Stone,5.5,25,Drama; History,Drama,TriStar Pictures,United States of America,English
58084,0,Giulia e Giulia,0.756115,31778,0,98,Released,Julia and Julia,6,5,Drama; Fantasy,Drama,,,English
52780,0,The Glass Menagerie,0.64701,32073,0,134,Released,The Glass Menagerie,6.2,9,Drama,Drama,,,English
48149,0,"Good Morning, Babilonia",1.077673,31910,183700,117,Rumored,"Good Morning, Babylon",5.8,5,Romance; Drama,Romance,Filmtre,France,English
26156,0,Hiding Out,2.026942,32087,0,98,Released,Hiding Out,5.2,14,Action; Adventure; Comedy; Drama; Family; Thriller,Action,,,English
34101,0,Hollywood Shuffle,6.502861,31856,0,78,Released,Hollywood Shuffle,5.7,20,Comedy,Comedy,,,English
32054,0,Hope and Glory,3.390491,32023,0,113,Released,Hope and Glory,6.5,44,Drama; War,Drama,Columbia Pictures,United Kingdom,English
14464,0,Hot Pursuit,6.816276,31905,4215859,93,Released,Hot Pursuit,6.1,21,Comedy,Comedy,Paramount Pictures,Mexico,English
65501,0,Housekeeping,0.773954,32106,1083282,116,Released,Housekeeping,5.5,11,Comedy; Drama,Comedy,Columbia Pictures Corporation,United States of America,English
32227,0,Hunk,1.832238,31842,1749956,102,Released,Hunk,7,2,Fantasy; Comedy,Fantasy,Crown International Pictures,United States of America,English
2614,0,Innerspace,10.134408,31958,25893810,120,Released,Innerspace,6.6,336,Action; Comedy; Science Fiction,Action,Amblin Entertainment,United States of America,English
40962,0,Ironweed,2.601933,32129,0,143,Released,Ironweed,6.4,30,Drama,Drama,Keith Barish Productions,United States of America,English
12704,55000000,Ishtar,3.986985,31912,14375181,107,Released,Ishtar,4.3,29,Action; Adventure; Comedy,Action,Columbia Pictures,United States of America,English
580,23000000,Jaws: The Revenge,9.327986,31975,51881013,89,Released,Jaws: The Revenge,3.5,227,Adventure; Thriller,Adventure,Universal Pictures,United States of America,English
24828,0,Leonard Part 6,3.47537,32129,4916871,85,Released,Leonard Part 6,2.7,27,Action; Comedy,Action,Columbia Pictures,United States of America,English
13703,1,Less Than Zero,4.028679,32087,12396383,98,Released,Less Than Zero,6.1,77,Drama; Crime; Romance,Drama,Twentieth Century Fox Film Corporation,United States of America,English
36914,0,Like Father Like Son,9.071509,32052,34377585,96,Released,Like Father Like Son,5.3,39,Comedy; Fantasy,Comedy,TriStar Pictures,United States of America,English
1547,8500000,The Lost Boys,9.099731,31989,32222567,97,Released,The Lost Boys,6.8,545,Horror; Comedy,Horror,Warner Bros.,United States of America,English
42010,0,Made in Heaven,1.403116,32087,0,103,Released,Made in Heaven,6.6,16,Fantasy; Drama; Comedy; Romance,Fantasy,Lorimar Motion Pictures,United States of America,English
2608,0,Maid to Order,1.542276,31968,9868521,93,Released,Maid to Order,5.2,17,Comedy; Fantasy,Comedy,Vista Organization,United States of America,EspaÃ±ol
32058,0,Making Mr. Right,1.954131,31778,0,98,Released,Making Mr. Right,3.8,8,Comedy; Romance,Comedy,Orion Pictures,United States of America,English
10019,6000000,Mannequin,8.525782,31821,42721196,89,Released,Mannequin,5.5,130,Fantasy; Comedy; Romance,Fantasy,Gladden Entertainment,United States of America,English
11649,22000000,Masters of the Universe,7.106954,31996,17336370,106,Released,Masters of the Universe,5.1,196,Action; Fantasy; Science Fiction; Adventure; Thriller,Action,Cannon Group,United States of America,English
84499,0,Million Dollar Mystery,0.005351,31940,0,95,Released,Million Dollar Mystery,4.5,1,Comedy; Thriller,Comedy,,United States of America,English
13509,12000000,The Monster Squad,7.075534,32003,3769990,82,Released,The Monster Squad,6.8,146,Horror; Comedy; Action; Fantasy; Science Fiction,Horror,TriStar Pictures,United States of America,English
63639,0,A Month in the Country,4.366662,31778,0,96,Released,A Month in the Country,5.9,10,History; Drama,History,Channel Four Films,United Kingdom,English
30175,0,Morgan Stewart's Coming Home,0.393208,31828,0,96,Released,Morgan Stewart's Coming Home,4.9,8,Comedy,Comedy,Kings Road Entertainment,United States of America,English
51521,0,My Demon Lover,0.559319,31891,0,90,Released,My Demon Lover,5.9,5,Comedy; Fantasy; Horror; Romance,Comedy,New Life Cinema,United States of America,English
34379,0,No Man's Land,2.406724,32073,0,106,Released,No Man's Land,6.1,28,Action; Drama; Thriller,Action,,United States of America,English
22915,0,North Shore,1.047417,32003,3832228,96,Released,North Shore,5.2,13,Action; Drama; Romance,Action,,United States of America,English
24940,14000000,Head Over Heels,5.594987,36924,10424470,86,Released,Head Over Heels,5.3,73,Comedy; Romance,Comedy,Universal Studios,United States of America,English
37302,0,Left Behind,2.663191,36829,0,96,Released,Left Behind,4,41,Drama; Fantasy; Science Fiction; Thriller,Drama,Cloud Ten Pictures,Canada,English
10984,0,Valentine,5.367306,36923,0,96,Released,Valentine,5,114,Horror; Thriller,Horror,Village Roadshow Pictures,United States of America,English
843,0,èŠ±æ¨£å¹´è¯,8.703552,36668,12854953,98,Released,In the Mood for Love,7.8,379,Drama; Romance,Drama,Block 2 Pictures,China,å¹¿å·žè¯ / å»£å·žè©±
121091,6,Fever,0.646853,36296,0,110,Released,Fever,6,1,Drama; Thriller,Drama,,,
318,8000000,The Million Dollar Hotel,4.938231,36565,0,122,Released,The Million Dollar Hotel,5.9,76,Drama; Thriller,Drama,Kintop Pictures,United States of America,English
12806,0,Krampack,1.847061,36664,0,91,Released,Nico and Dani,5.9,24,Drama; Comedy; Romance,Drama,Canal+ EspaÃ±a,Spain,CatalÃ 
9740,87000000,Hannibal,2.48875,36930,351692268,131,Released,Hannibal,6.4,1296,Crime; Drama; Thriller; Horror,Crime,Universal Pictures,United Kingdom,English
10878,22000000,Saving Silverman,8.526823,36931,19351569,90,Released,Saving Silverman,5.4,155,Comedy; Crime; Romance,Comedy,Village Roadshow Pictures,United States of America,English
47588,0,Signs & Wonders,0.064355,36931,0,105,Released,Signs & Wonders,5,1,Drama; Foreign,Drama,Goatworks Films,Greece,ÎµÎ»Î»Î·Î½Î¹ÎºÎ¬
10697,0,Le goÃ»t des autres,3.134181,36586,0,112,Released,The Taste of Others,6.6,48,Drama; Comedy; Romance,Drama,France 2 CinÃ©ma,France,FranÃ§ais
7093,35000000,Vatel,2.516301,36647,0,125,Released,Vatel,6,32,History; Drama; Romance,History,Canal Plus,Belgium,English
16300,0,Down to Earth,9.779294,36938,0,87,Released,Down to Earth,4.9,98,Fantasy; Comedy; Science Fiction; Romance,Fantasy,Paramount Pictures,United States of America,English
19405,10000000,Recess: School's Out,4.195694,36918,44460850,83,Released,Recess: School's Out,6.6,68,Science Fiction; Animation; Comedy; Family,Science Fiction,Walt Disney Television Animation,United States of America,English
1921,40000000,Sweet November,14.840318,36938,65754228,119,Released,Sweet November,6.4,292,Drama; Romance,Drama,Bel Air Entertainment,United States of America,English
44412,0,Company Man,1.261369,36594,0,86,Released,Company Man,5.3,9,Comedy,Comedy,,France,English
21620,0,The Price of Milk,0.971453,36812,0,87,Released,The Price of Milk,6,9,Comedy; Drama; Foreign; Romance,Comedy,,New Zealand,English
23685,75000000,Monkeybone,8.893957,36945,5409517,93,Released,Monkeybone,4.2,79,Adventure; Fantasy; Animation; Action; Comedy,Adventure,Twentieth Century Fox Film Corporation,United States of America,English
12138,62000000,3000 Miles to Graceland,4.76448,36945,18720175,125,Released,3000 Miles to Graceland,5.8,181,Action; Adventure; Comedy; Thriller; Crime,Action,Franchise Pictures,United States of America,English
48217,0,La veuve de Saint-Pierre,1.4414,36526,0,112,Released,The Widow of Saint-Pierre,6.7,11,Romance; Drama,Romance,CinÃ©maginaire Inc.,France,FranÃ§ais
6073,57000000,The Mexican,9.958406,36951,147845033,123,Released,The Mexican,5.8,453,Action; Comedy; Crime; Romance,Action,DreamWorks SKG,Mexico,English
39180,0,See Spot Run,10.47844,36952,0,94,Released,See Spot Run,4.8,44,Action; Comedy; Family,Action,Village Roadshow Pictures,Australia,FranÃ§ais
35569,0,Carman: The Champion,0.42934,36952,0,90,Released,Carman: The Champion,3.2,3,Drama; Action,Drama,,,English
25208,0,The Caveman's Valentine,9.001823,36910,0,105,Released,The Caveman's Valentine,6,27,Drama; Mystery; Thriller,Drama,Franchise Pictures,United States of America,English
82103,1900000,"Eu, Tu, Eles",1.075939,36755,2070806,104,Released,"Me, You, Them",6.5,14,Comedy; Drama; Romance,Comedy,Columbia Pictures Corporation,Brazil,PortuguÃªs
19513,0,Series 7: The Contenders,1.63465,36911,0,86,Released,Series 7: The Contenders,6.3,16,Action; Comedy; Thriller,Action,October Films,United States of America,English
2749,60000000,15 Minutes,12.149946,36951,56359980,120,Released,15 Minutes,5.7,194,Action; Crime; Thriller,Action,New Line Cinema,Germany,ÄŒeskÃ½
10050,10000000,Get Over It,7.867139,36958,0,87,Released,Get Over It,5.5,76,Comedy; Romance,Comedy,Miramax,United States of America,English
17203,0,Blow Dry,3.553887,36951,637769,91,Released,Blow Dry,5.8,39,Comedy; Drama,Comedy,Intermedia Films,Germany,English
168485,0,Hit and Runway,0.413762,36267,0,108,Released,Hit and Runway,0,0,,,,,
95682,0,Long Night's Journey Into Day,0.07455,36554,0,94,Released,Long Night's Journey Into Day,2.5,2,Documentary,Documentary,,,Afrikaans
54968,0,Simon Magus,0.313628,36208,0,101,Released,Simon Magus,10,1,,,,,English
49929,0,When Brendan Met Trudy,0.00656,36526,0,95,Released,When Brendan Met Trudy,0,0,,,,Ireland,English
2302,0,Avalon,1.949265,33151,0,126,Released,Avalon,6,19,Drama,Drama,TriStar Pictures,United States of America,
32686,0,Gray's Anatomy,1.391296,35319,0,80,Released,Gray's Anatomy,6.3,7,Comedy; Drama,Comedy,,United States of America,English
13889,0,ã¾ã‚ã ã ã‚ˆ,2.012228,34076,0,134,Released,Madadayo,7.4,21,Drama,Drama,Tokuma Shoten,Japan,English
6028,0,The Mirror Crack'd,2.481504,29483,11000000,105,Released,The Mirror Crack'd,6,43,Crime; Thriller; Mystery,Crime,G.W. Films,United Kingdom,English
51802,0,Of Mice and Men,0.995919,14609,0,106,Released,Of Mice and Men,7.3,19,Drama,Drama,United Artists,United States of America,English
42148,0,Pixote: A Lei do Mais Fraco,2.112848,29714,0,128,Released,Pixote,8.4,24,Crime; Drama,Crime,HB Filmes,Brazil,PortuguÃªs
29492,0,Reform School Girls,1.71373,31646,2510433,94,Released,Reform School Girls,6.4,10,Action; Comedy; Crime,Action,New World Pictures,United States of America,PortuguÃªs
25447,0,Tapeheads,1.693701,32437,343786,93,Released,Tapeheads,5.4,17,Comedy; Drama,Comedy,Peter McCarthy / Front Films,,English
28410,0,Tuff Turf,6.138911,31058,0,112,Released,Tuff Turf,5.9,24,Drama; Action; Romance,Drama,New World Pictures,United States of America,English
38545,0,The Unbelievable Truth,2.407454,32599,0,90,Released,The Unbelievable Truth,7.4,18,Comedy; Drama; Romance,Comedy,Action Features,United States of America,English
19490,0,The Bishop's Wife,4.645121,17510,0,109,Released,The Bishop's Wife,6.9,49,Comedy; Drama; Fantasy; Romance,Comedy,"Samuel Goldwyn Company, The",United States of America,English
31151,0,Elvis That's the Way It Is,1.755621,25883,0,109,Released,Elvis That's the Way It Is,7.8,11,Music; Documentary,Music,Metro-Goldwyn-Mayer (MGM),United States of America,English
1888,0,The Fortune Cookie,3.626104,24399,0,125,Released,The Fortune Cookie,7,46,Romance; Comedy,Romance,Phalanx-Jaelem,United States of America,English
38805,0,Lilies of the Field,1.114368,23166,0,94,Released,Lilies of the Field,6.7,29,Comedy; Drama,Comedy,Rainbow Productions,United States of America,English
16618,0,Hans Christian Andersen,1.569565,19347,0,112,Released,Hans Christian Andersen,6.7,18,Music; Romance; Family,Music,"Samuel Goldwyn Company, The",United States of America,English
2428,20000000,The Greatest Story Ever Told,3.961342,23788,15473333,199,Released,The Greatest Story Ever Told,6.5,41,Drama; History,Drama,George Stevens Productions,United States of America,English
22013,3000000,Elmer Gantry,6.409512,22086,10400000,146,Released,Elmer Gantry,7.3,41,Drama,Drama,United Artists,United States of America,English
